                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    148,                0.65067,                0.50418,                 1.2124,                0.89126,                0.92213,                0.95163,                0.83005,                0.58403,                0.47149,                  1.191,              0.0015149,              0.0015149,              0.0015149
                    149,                0.66114,                0.51866,                 1.2286,                0.92453,                0.91886,                0.95808,                0.83415,                0.56953,                0.44781,                 1.1761,              0.0015116,              0.0015116,              0.0015116
                    150,                0.64702,                0.53623,                  1.224,                 0.9703,                 0.8875,                0.95744,                0.84248,                0.58069,                0.47492,                 1.1601,              0.0015083,              0.0015083,              0.0015083
                    151,                0.72709,                0.56395,                 1.2566,                0.97934,                  0.875,                0.95753,                 0.8283,                0.62459,                0.52408,                 1.1942,               0.001505,               0.001505,               0.001505
                    152,                 0.6626,                0.50791,                 1.2133,                0.92372,                 0.9125,                0.95945,                0.84869,                 0.5886,                0.46902,                  1.187,              0.0015017,              0.0015017,              0.0015017
                    153,                0.66219,                0.49661,                 1.2079,                0.89932,                 0.9375,                0.95597,                0.84413,                0.56703,                0.50786,                  1.177,              0.0014984,              0.0014984,              0.0014984
                    154,                 0.6712,                0.50392,                 1.2202,                0.95952,                0.88894,                0.94795,                0.82058,                0.57249,                0.54436,                 1.1604,              0.0014951,              0.0014951,              0.0014951
                    155,                0.68729,                0.53149,                 1.2239,                0.99022,                 0.8875,                0.95283,                 0.8412,                0.55094,                0.48879,                 1.1443,              0.0014918,              0.0014918,              0.0014918
                    156,                 0.6371,                0.49783,                  1.211,                0.94014,                 0.9125,                0.96507,                 0.8342,                 0.5862,                0.45424,                 1.1592,              0.0014885,              0.0014885,              0.0014885
                    157,                0.63059,                0.47346,                 1.1748,                0.96005,                  0.925,                0.97272,                0.84969,                0.62042,                0.46234,                 1.1951,              0.0014852,              0.0014852,              0.0014852
                    158,                0.66627,                0.54773,                 1.2283,                 0.9677,                  0.875,                0.95397,                0.83815,                 0.5974,                0.49232,                 1.1636,              0.0014819,              0.0014819,              0.0014819
                    159,                0.67097,                 0.5178,                 1.2177,                      1,                0.88742,                0.95453,                0.82506,                0.63834,                0.45457,                 1.2159,              0.0014786,              0.0014786,              0.0014786
                    160,                0.71169,                0.52397,                 1.2608,                0.97114,                 0.9375,                0.95733,                0.83371,                0.57713,                0.44309,                 1.1572,              0.0014753,              0.0014753,              0.0014753
                    161,                0.66906,                0.50769,                 1.2253,                      1,                0.89987,                0.96834,                0.85287,                0.56958,                0.41999,                 1.1455,               0.001472,               0.001472,               0.001472
                    162,                0.63991,                0.51649,                 1.2156,                0.93742,                  0.925,                0.94973,                0.82171,                0.59761,                0.54995,                 1.2028,              0.0014687,              0.0014687,              0.0014687
                    163,                0.62442,                 0.4744,                 1.1897,                 0.9939,                    0.9,                 0.9502,                0.82249,                0.63376,                0.51593,                 1.2027,              0.0014654,              0.0014654,              0.0014654
                    164,                0.64265,                0.50971,                 1.2173,                0.94936,                0.93734,                 0.9646,                0.85524,                0.55503,                0.44556,                 1.1246,              0.0014621,              0.0014621,              0.0014621
                    165,                0.63799,                0.49479,                 1.1931,                0.96671,                  0.925,                0.96545,                0.84921,                0.57637,                 0.4571,                 1.1506,              0.0014588,              0.0014588,              0.0014588
                    166,                0.65529,                0.46907,                 1.1959,                0.95474,                  0.925,                0.97368,                0.86147,                0.57589,                0.45924,                 1.1456,              0.0014555,              0.0014555,              0.0014555
                    167,                0.68035,                 0.4885,                 1.2167,                0.94002,                  0.875,                0.95253,                 0.8203,                0.65747,                0.52247,                 1.2279,              0.0014522,              0.0014522,              0.0014522
                    168,                0.65574,                0.49938,                 1.1783,                0.94407,                  0.925,                0.95447,                0.81484,                0.63395,                0.51977,                 1.1978,              0.0014489,              0.0014489,              0.0014489
                    169,                0.64704,                0.49588,                 1.1935,                0.95856,                    0.9,                0.95523,                0.83535,                 0.5892,                0.47022,                 1.1642,              0.0014456,              0.0014456,              0.0014456
                    170,                 0.6291,                 0.4913,                 1.1923,                0.94613,                  0.925,                0.95635,                0.81887,                0.59651,                0.46669,                 1.1721,              0.0014423,              0.0014423,              0.0014423
                    171,                0.66829,                0.49086,                 1.2378,                0.96152,                0.93692,                0.95472,                0.82188,                0.62334,                 0.4564,                 1.2136,               0.001439,               0.001439,               0.001439
                    172,                0.61447,                0.48428,                 1.1867,                0.94968,                  0.925,                0.97025,                0.84797,                0.58773,                0.45582,                  1.156,              0.0014357,              0.0014357,              0.0014357
                    173,                0.66698,                0.49883,                 1.2207,                0.94859,                0.92268,                0.96754,                0.84557,                0.62187,                0.47326,                 1.2209,              0.0014324,              0.0014324,              0.0014324
                    174,                0.62071,                0.47794,                  1.188,                0.97353,                    0.9,                0.96766,                0.83985,                0.57141,                0.48545,                 1.1708,              0.0014291,              0.0014291,              0.0014291
                    175,                0.61365,                0.49164,                 1.1949,                0.90029,                0.90296,                0.96298,                0.85123,                0.54945,                0.51287,                 1.1292,              0.0014258,              0.0014258,              0.0014258
                    176,                0.59202,                0.47634,                 1.1603,                0.93739,                0.93579,                0.96563,                0.84878,                0.55005,                0.43686,                 1.1343,              0.0014225,              0.0014225,              0.0014225
                    177,                0.61197,                0.48164,                 1.1888,                0.93844,                0.95281,                0.98085,                0.85599,                 0.5605,                0.41696,                 1.1211,              0.0014192,              0.0014192,              0.0014192
                    178,                0.62565,                0.47192,                 1.2026,                0.95324,                   0.95,                0.98841,                0.86109,                0.56935,                0.42366,                 1.1345,              0.0014159,              0.0014159,              0.0014159
                    179,                0.61097,                0.46099,                 1.1674,                0.97426,                0.94634,                0.97177,                0.85322,                0.57893,                0.45417,                 1.1454,              0.0014126,              0.0014126,              0.0014126
                    180,                0.64284,                0.48301,                 1.1945,                0.98179,                 0.9125,                0.95669,                0.83335,                0.61152,                 0.4754,                 1.1854,              0.0014093,              0.0014093,              0.0014093
                    181,                0.60111,                0.48492,                 1.1666,                0.95873,                 0.9375,                0.97197,                0.84423,                  0.552,                0.44482,                 1.1278,               0.001406,               0.001406,               0.001406
                    182,                0.62079,                0.46274,                 1.1821,                 0.9431,                  0.925,                0.95586,                0.84594,                0.57969,                0.46174,                 1.1502,              0.0014027,              0.0014027,              0.0014027
                    183,                0.60941,                0.46712,                 1.1514,                0.96443,                  0.925,                0.95474,                 0.8419,                0.57866,                0.46463,                 1.1475,              0.0013994,              0.0013994,              0.0013994
                    184,                 0.6369,                0.46326,                 1.1857,                0.96033,                0.90779,                0.96204,                0.84133,                0.57531,                0.46937,                 1.1467,              0.0013961,              0.0013961,              0.0013961
                    185,                0.62165,                0.46884,                 1.1749,                0.92502,                   0.95,                0.96532,                0.85431,                0.54123,                0.43315,                 1.1145,              0.0013928,              0.0013928,              0.0013928
                    186,                0.58056,                 0.4357,                 1.1662,                0.92452,                 0.9375,                0.97027,                0.86657,                0.55705,                 0.4394,                 1.1214,              0.0013895,              0.0013895,              0.0013895
                    187,                0.59232,                 0.4427,                 1.1459,                0.96012,                0.90285,                0.96164,                0.84163,                0.59535,                 0.4446,                 1.1659,              0.0013862,              0.0013862,              0.0013862
                    188,                0.59975,                0.45855,                 1.1816,                0.96093,                 0.9223,                0.95703,                0.83672,                0.58676,                0.44055,                  1.164,              0.0013829,              0.0013829,              0.0013829
                    189,                0.57941,                0.42824,                 1.1522,                 0.9606,                0.91418,                 0.9551,                 0.8499,                0.52838,                 0.4204,                 1.1216,              0.0013796,              0.0013796,              0.0013796
                    190,                0.59268,                 0.4425,                  1.146,                 0.9609,                0.92164,                0.96681,                0.87068,                0.50723,                0.40338,                 1.0886,              0.0013763,              0.0013763,              0.0013763
                    191,                0.60704,                0.46366,                 1.1666,                0.97247,                   0.95,                0.98071,                0.87118,                0.52119,                0.39172,                 1.1067,               0.001373,               0.001373,               0.001373
                    192,                0.60866,                0.44263,                 1.1731,                0.97431,                0.94821,                0.97821,                0.85348,                 0.5341,                0.42201,                 1.1005,              0.0013697,              0.0013697,              0.0013697
                    193,                0.60794,                0.45123,                 1.1564,                0.96133,                0.93226,                0.97497,                0.86956,                 0.5432,                0.42504,                 1.1191,              0.0013664,              0.0013664,              0.0013664
                    194,                0.59774,                0.47162,                  1.173,                0.95975,                 0.9375,                0.97465,                0.85852,                0.54812,                0.39959,                 1.1454,              0.0013631,              0.0013631,              0.0013631
                    195,                 0.6189,                0.45084,                 1.1601,                0.96104,                0.92494,                 0.9601,                0.86033,                0.54268,                0.40696,                 1.1298,              0.0013598,              0.0013598,              0.0013598
                    196,                 0.6097,                0.44989,                 1.1817,                0.94994,                0.94883,                0.96235,                0.85553,                0.56049,                0.38742,                 1.1426,              0.0013565,              0.0013565,              0.0013565
                    197,                0.58742,                0.44562,                 1.1532,                0.97697,                 0.9125,                0.95967,                0.85384,                 0.5579,                0.44396,                 1.1682,              0.0013532,              0.0013532,              0.0013532
                    198,                0.59036,                0.47321,                  1.152,                 0.9764,                 0.8875,                0.95597,                0.84478,                0.58377,                 0.4229,                 1.1809,              0.0013499,              0.0013499,              0.0013499
                    199,                0.60168,                0.44272,                 1.1857,                0.98342,                    0.9,                0.96019,                0.84641,                0.61235,                0.42949,                 1.2001,              0.0013466,              0.0013466,              0.0013466
                    200,                0.62918,                0.46399,                 1.1766,                0.97389,                 0.9375,                0.96272,                0.84325,                0.60293,                0.40885,                 1.1503,              0.0013433,              0.0013433,              0.0013433
                    201,                0.59765,                0.42229,                 1.1457,                0.97387,                0.93172,                0.96554,                0.83532,                0.57742,                0.42386,                 1.1442,                0.00134,                0.00134,                0.00134
                    202,                0.61668,                0.46059,                 1.1842,                0.96189,                 0.9466,                0.97085,                0.84889,                0.57564,                 0.4196,                 1.1316,              0.0013367,              0.0013367,              0.0013367
                    203,                0.62316,                0.44812,                 1.1875,                0.95757,                 0.9375,                0.97667,                0.87049,                0.54887,                0.40908,                 1.1139,              0.0013334,              0.0013334,              0.0013334
                    204,                0.54809,                0.40881,                 1.1295,                0.93668,                    0.9,                0.95363,                0.83299,                0.57988,                0.46931,                  1.157,              0.0013301,              0.0013301,              0.0013301
                    205,                0.58336,                0.44282,                 1.1514,                0.94501,                 0.9375,                0.96701,                0.85695,                0.54003,                0.43461,                 1.1005,              0.0013268,              0.0013268,              0.0013268
                    206,                0.59077,                0.43787,                 1.1357,                0.93875,                0.95787,                0.97276,                0.86382,                0.52624,                0.42461,                  1.086,              0.0013235,              0.0013235,              0.0013235
                    207,                0.59857,                0.44711,                 1.1736,                0.96157,                  0.975,                0.98397,                0.86606,                0.54687,                0.39732,                 1.1153,              0.0013202,              0.0013202,              0.0013202
                    208,                0.60576,                0.44263,                 1.1667,                0.95837,                 0.9125,                0.96954,                0.84938,                0.55771,                0.41062,                 1.1117,              0.0013169,              0.0013169,              0.0013169
                    209,                0.60202,                0.46633,                 1.1623,                0.92699,                 0.9523,                0.97058,                0.86175,                0.53344,                0.43153,                 1.1093,              0.0013136,              0.0013136,              0.0013136
                    210,                0.57035,                0.42367,                 1.1307,                0.94721,                 0.9375,                0.96747,                0.85573,                0.54451,                0.44263,                 1.1368,              0.0013103,              0.0013103,              0.0013103
                    211,                0.56322,                0.44393,                 1.1249,                 0.9263,                0.94269,                0.96802,                0.85598,                0.54632,                0.45146,                 1.1169,               0.001307,               0.001307,               0.001307
                    212,                0.60634,                0.45912,                 1.1514,                  0.948,                 0.9125,                0.95877,                0.85858,                0.54113,                0.49662,                 1.1266,              0.0013037,              0.0013037,              0.0013037
                    213,                0.58637,                0.43734,                 1.1422,                0.98212,                 0.9125,                0.95408,                 0.8535,                0.53313,                0.44648,                 1.1153,              0.0013004,              0.0013004,              0.0013004
                    214,                0.60945,                 0.4495,                 1.1678,                0.96139,                0.93373,                0.97332,                0.85856,                0.55788,                0.41537,                 1.1362,              0.0012971,              0.0012971,              0.0012971
                    215,                0.57736,                0.44101,                 1.1497,                0.95514,                  0.925,                0.95972,                0.84977,                0.52882,                0.43263,                  1.117,              0.0012938,              0.0012938,              0.0012938
                    216,                0.56234,                0.43958,                  1.144,                0.95721,                 0.9375,                0.96362,                0.85669,                0.54632,                0.40706,                 1.1141,              0.0012905,              0.0012905,              0.0012905
                    217,                0.62904,                 0.4859,                 1.1886,                0.97923,                  0.925,                0.95726,                 0.8522,                 0.5318,                0.46661,                 1.0899,              0.0012872,              0.0012872,              0.0012872
                    218,                0.56805,                0.44174,                 1.1171,                0.90714,                 0.8875,                0.94959,                0.83806,                0.54964,                0.52042,                 1.1327,              0.0012839,              0.0012839,              0.0012839
                    219,                0.59728,                0.44745,                 1.1501,                0.93662,                0.92358,                0.96158,                0.86378,                0.52302,                0.46721,                  1.097,              0.0012806,              0.0012806,              0.0012806
                    220,                0.55887,                0.41977,                  1.122,                0.92616,                   0.95,                0.96901,                0.85566,                0.54825,                0.46196,                 1.1157,              0.0012773,              0.0012773,              0.0012773
                    221,                0.59727,                0.43946,                 1.1612,                0.87249,                0.94086,                  0.956,                0.83261,                0.57428,                0.46923,                 1.2023,               0.001274,               0.001274,               0.001274
                    222,                0.56268,                0.42859,                 1.1194,                0.91925,                 0.9125,                0.95297,                0.84709,                 0.5887,                0.44445,                 1.2221,              0.0012707,              0.0012707,              0.0012707
                    223,                0.53587,                  0.404,                 1.1031,                0.90185,                 0.9625,                0.97194,                0.86177,                0.54739,                0.42073,                 1.1803,              0.0012674,              0.0012674,              0.0012674
                    224,                0.58473,                0.43012,                 1.1369,                0.94782,                    0.9,                 0.9511,                0.83431,                0.60749,                0.45202,                 1.1894,              0.0012641,              0.0012641,              0.0012641
                    225,                0.58432,                 0.4405,                 1.1361,                0.95946,                0.88761,                0.94378,                0.85153,                0.56662,                0.44231,                 1.1533,              0.0012608,              0.0012608,              0.0012608
                    226,                 0.5561,                0.44079,                 1.1301,                0.99303,                    0.9,                0.95808,                0.85594,                0.57676,                0.38938,                 1.1419,              0.0012575,              0.0012575,              0.0012575
                    227,                0.57478,                0.44248,                 1.1616,                0.94754,                0.90308,                0.95877,                0.85641,                0.54845,                0.39353,                 1.1485,              0.0012542,              0.0012542,              0.0012542
                    228,                 0.5985,                0.45501,                 1.1598,                0.90187,                   0.95,                0.95545,                0.84794,                0.56594,                0.43874,                 1.1587,              0.0012509,              0.0012509,              0.0012509
                    229,                0.59419,                0.45531,                 1.1664,                0.97329,                0.91108,                0.96577,                0.86061,                0.54358,                0.42627,                 1.1375,              0.0012476,              0.0012476,              0.0012476
                    230,                0.56981,                0.42158,                 1.1516,                0.98318,                    0.9,                0.97141,                0.85578,                0.57243,                0.40429,                 1.1638,              0.0012443,              0.0012443,              0.0012443
                    231,                0.54608,                0.40853,                 1.1368,                0.95786,                 0.9375,                0.96803,                0.85921,                0.54896,                0.38617,                 1.1298,               0.001241,               0.001241,               0.001241
                    232,                  0.559,                0.42512,                 1.1184,                0.95791,                  0.925,                0.96659,                0.83908,                0.60147,                0.41055,                 1.1811,              0.0012377,              0.0012377,              0.0012377
                    233,                0.55097,                0.41995,                  1.129,                0.96873,                    0.9,                0.96098,                0.84188,                0.58308,                0.42862,                 1.1813,              0.0012344,              0.0012344,              0.0012344
                    234,                0.55697,                0.40571,                  1.103,                0.94919,                0.93409,                0.98176,                0.86489,                 0.5294,                0.41571,                 1.1049,              0.0012311,              0.0012311,              0.0012311
                    235,                0.58035,                0.43592,                 1.1527,                 0.9468,                  0.925,                 0.9682,                0.86394,                0.52366,                0.40953,                 1.1106,              0.0012278,              0.0012278,              0.0012278
                    236,                0.55819,                0.40439,                 1.1107,                0.93776,                    0.9,                0.95258,                0.83762,                0.57954,                0.43436,                 1.1794,              0.0012245,              0.0012245,              0.0012245
                    237,                0.56334,                0.42268,                 1.1234,                 0.9485,                0.92086,                 0.9606,                0.86187,                0.54893,                0.42462,                  1.144,              0.0012212,              0.0012212,              0.0012212
                    238,                0.52964,                 0.3889,                 1.0831,                0.95658,                    0.9,                0.96387,                 0.8565,                 0.5681,                 0.3986,                 1.1946,              0.0012179,              0.0012179,              0.0012179
                    239,                0.57679,                0.44205,                 1.1423,                0.97118,                 0.8875,                0.95734,                0.86915,                0.53809,                0.42185,                 1.1427,              0.0012146,              0.0012146,              0.0012146
                    240,                0.55359,                0.41736,                 1.1167,                0.98167,                    0.9,                0.96906,                0.87343,                0.53008,                0.37719,                 1.1219,              0.0012113,              0.0012113,              0.0012113
                    241,                 0.5855,                0.41996,                 1.1652,                0.94654,                 0.9375,                0.97061,                 0.8783,                0.51536,                0.38139,                 1.0903,               0.001208,               0.001208,               0.001208
                    242,                0.53548,                0.39293,                 1.1205,                 0.9473,                 0.9625,                0.97136,                0.87868,                0.50908,                0.38239,                 1.0916,              0.0012047,              0.0012047,              0.0012047
                    243,                0.53957,                0.41997,                 1.1355,                0.92481,                0.92255,                0.94964,                0.85373,                0.57229,                0.41959,                 1.2183,              0.0012014,              0.0012014,              0.0012014
                    244,                0.52825,                0.39253,                  1.108,                0.92415,                 0.9375,                0.96112,                0.85962,                0.53761,                0.41658,                 1.1365,              0.0011981,              0.0011981,              0.0011981
                    245,                0.51756,                0.39111,                 1.1076,                0.97328,                0.91052,                0.96688,                0.85651,                0.55422,                0.38467,                 1.1648,              0.0011948,              0.0011948,              0.0011948
                    246,                  0.567,                0.42477,                 1.1267,                0.97377,                 0.9125,                0.96621,                0.86519,                0.53555,                0.40034,                 1.1028,              0.0011915,              0.0011915,              0.0011915
                    247,                 0.5545,                0.42557,                 1.1379,                0.97172,                  0.925,                0.95744,                0.85593,                0.53152,                 0.4445,                 1.1375,              0.0011882,              0.0011882,              0.0011882
                    248,                0.52287,                0.40682,                 1.0987,                0.97281,                0.89438,                0.95307,                0.82952,                0.57989,                0.42497,                  1.231,              0.0011849,              0.0011849,              0.0011849
                    249,                0.55884,                0.41974,                 1.1403,                0.94926,                0.93553,                0.96054,                0.85935,                0.55013,                0.40398,                 1.1358,              0.0011816,              0.0011816,              0.0011816
                    250,                0.58199,                 0.4413,                 1.1461,                0.90049,                 0.9375,                0.96502,                0.85936,                0.53521,                0.46096,                  1.093,              0.0011783,              0.0011783,              0.0011783
                    251,                0.57105,                0.42736,                 1.1397,                0.95541,                 0.9375,                0.97533,                0.85509,                 0.5243,                0.42863,                 1.0933,               0.001175,               0.001175,               0.001175
                    252,                0.54752,                0.39749,                 1.1189,                0.94817,                  0.925,                0.97329,                0.86357,                0.49554,                0.39205,                 1.0859,              0.0011717,              0.0011717,              0.0011717
                    253,                0.54173,                0.40099,                 1.1085,                0.96101,                 0.9243,                0.95391,                0.86032,                0.53354,                0.39279,                 1.1126,              0.0011684,              0.0011684,              0.0011684
                    254,                0.54569,                0.40361,                  1.093,                0.99048,                 0.8875,                  0.966,                 0.8574,                0.53975,                0.41268,                 1.1255,              0.0011651,              0.0011651,              0.0011651
                    255,                0.55753,                0.41429,                 1.1233,                0.97277,                0.89308,                0.96565,                0.85888,                 0.5427,                0.41129,                  1.098,              0.0011618,              0.0011618,              0.0011618
                    256,                 0.5405,                0.41258,                 1.0814,                0.98613,                 0.8875,                0.96297,                0.86881,                0.53839,                0.39965,                 1.1502,              0.0011585,              0.0011585,              0.0011585
                    257,                0.53958,                 0.4065,                 1.1099,                0.95209,                 0.8875,                0.95565,                0.86054,                0.54946,                0.44718,                 1.1621,              0.0011552,              0.0011552,              0.0011552
                    258,                0.54836,                0.41809,                 1.1312,                0.93728,                0.93401,                0.95999,                0.85317,                0.57142,                0.44762,                  1.159,              0.0011519,              0.0011519,              0.0011519
                    259,                0.55325,                0.41846,                 1.1201,                0.91393,                0.92911,                0.95021,                0.85928,                0.53566,                0.46962,                 1.1167,              0.0011486,              0.0011486,              0.0011486
                    260,                 0.5499,                0.41548,                 1.1283,                0.94419,                 0.9125,                0.95719,                0.86435,                0.54912,                0.41711,                 1.1708,              0.0011453,              0.0011453,              0.0011453
                    261,                0.52872,                0.41645,                 1.1095,                0.92477,                0.92198,                0.96606,                0.87166,                0.54009,                0.40506,                 1.1487,               0.001142,               0.001142,               0.001142
                    262,                0.52035,                 0.3792,                 1.0999,                0.91618,                 0.9125,                0.95984,                0.85443,                0.55029,                0.40964,                 1.1647,              0.0011387,              0.0011387,              0.0011387
                    263,                0.54216,                 0.4156,                 1.1102,                0.96873,                    0.9,                0.96439,                0.86514,                 0.5419,                0.38444,                 1.1335,              0.0011354,              0.0011354,              0.0011354
                    264,                0.53311,                0.40148,                 1.0979,                0.96137,                0.93319,                0.96866,                0.86803,                0.53869,                 0.3812,                 1.1369,              0.0011321,              0.0011321,              0.0011321
                    265,                0.51242,                0.38642,                 1.0788,                 0.9723,                0.87769,                0.95931,                0.86088,                 0.5414,                0.41641,                 1.1329,              0.0011288,              0.0011288,              0.0011288
                    266,                0.51725,                0.38133,                 1.0944,                0.92269,                  0.925,                0.95596,                0.86175,                0.54563,                0.44105,                 1.1265,              0.0011255,              0.0011255,              0.0011255
                    267,                0.52957,                0.41541,                 1.1333,                0.91299,                 0.9375,                0.95757,                0.85954,                0.55462,                0.42647,                 1.1261,              0.0011222,              0.0011222,              0.0011222
                    268,                0.52654,                0.40467,                 1.1134,                  0.949,                 0.9304,                0.96583,                0.86787,                0.51247,                0.39385,                 1.0936,              0.0011189,              0.0011189,              0.0011189
                    269,                0.51817,                0.40087,                 1.0993,                0.96931,                   0.95,                0.97523,                0.87723,                0.49897,                0.37564,                 1.0833,              0.0011156,              0.0011156,              0.0011156
                    270,                 0.5145,                0.38173,                 1.0837,                0.96151,                0.93682,                0.97088,                0.86478,                0.54556,                0.37778,                 1.1247,              0.0011123,              0.0011123,              0.0011123
                    271,                0.54019,                0.39906,                 1.1288,                0.96061,                0.91458,                0.95907,                0.86627,                0.54348,                0.41438,                  1.139,               0.001109,               0.001109,               0.001109
                    272,                0.53999,                0.38959,                  1.105,                0.94905,                0.93149,                0.96723,                0.86281,                0.53228,                0.40441,                 1.1266,              0.0011057,              0.0011057,              0.0011057
                    273,                0.50991,                 0.3742,                 1.0846,                0.98033,                 0.9125,                 0.9594,                0.85825,                0.55782,                0.41225,                 1.1646,              0.0011024,              0.0011024,              0.0011024
                    274,                0.53728,                0.39519,                  1.108,                 0.9593,                 0.9125,                0.96029,                0.87683,                0.53387,                0.41596,                 1.1072,              0.0010991,              0.0010991,              0.0010991
                    275,                0.52754,                0.40566,                 1.1124,                0.94776,                 0.9125,                0.95458,                0.87172,                0.50657,                0.42298,                 1.0634,              0.0010958,              0.0010958,              0.0010958
                    276,                 0.5299,                0.38814,                 1.1096,                0.93373,                 0.9125,                 0.9663,                0.87653,                0.48341,                0.41773,                 1.0835,              0.0010925,              0.0010925,              0.0010925
                    277,                0.50063,                0.35637,                 1.0614,                0.91665,                0.96228,                0.97614,                0.88803,                0.48043,                0.40186,                 1.0614,              0.0010892,              0.0010892,              0.0010892
                    278,                 0.5118,                0.37877,                 1.0783,                0.97404,                    0.9,                0.97141,                0.88041,                0.50963,                0.38004,                 1.0779,              0.0010859,              0.0010859,              0.0010859
                    279,                0.49585,                0.36466,                  1.068,                0.97299,                 0.9125,                0.96929,                0.86702,                0.50063,                0.36531,                 1.0935,              0.0010826,              0.0010826,              0.0010826
                    280,                0.54108,                0.39867,                 1.1174,                0.99843,                 0.8875,                0.96088,                0.88713,                0.49153,                0.39081,                 1.0914,              0.0010793,              0.0010793,              0.0010793
                    281,                0.54286,                0.39907,                 1.1062,                0.97279,                0.89397,                0.95612,                0.86354,                0.52328,                0.43044,                 1.1214,               0.001076,               0.001076,               0.001076
